ID,Source Port,Destination Port,NAT Source Port,NAT Destination Port,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Action,test,nancount
2452,,,56208.0,,756.0,94.0,662.0,2.0,29.0,1.0,1.0,allow,0,3
12379,54221.0,,0.0,0.0,66.0,,0.0,1.0,0.0,,0.0,deny,0,3
21986,52029.0,,64487.0,52093.0,,70.0,0.0,1.0,5.0,1.0,0.0,allow,0,2
18543,54373.0,26467.0,,,,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,3
64116,53180.0,443.0,55711.0,,7876.0,3195.0,4681.0,22.0,,11.0,11.0,allow,0,2
34972,,,0.0,,70.0,70.0,,1.0,,1.0,0.0,drop,0,5
39547,,17546.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
44460,11139.0,,11139.0,,6981.0,948.0,6033.0,17.0,27.0,10.0,7.0,allow,0,2
19226,,53.0,54397.0,53.0,188.0,96.0,,2.0,31.0,,1.0,allow,0,3
10384,57348.0,25174.0,0.0,0.0,62.0,62.0,0.0,1.0,,1.0,0.0,deny,0,1
19208,,53.0,22751.0,53.0,,90.0,145.0,2.0,32.0,1.0,1.0,allow,0,2
52022,14697.0,,,8000.0,212.0,150.0,62.0,2.0,31.0,1.0,1.0,allow,0,2
44711,,23117.0,0.0,0.0,62.0,62.0,,1.0,0.0,,0.0,deny,0,3
36947,56512.0,53.0,52518.0,,889.0,404.0,,10.0,31.0,5.0,5.0,allow,0,2
50841,30227.0,3386.0,30227.0,3386.0,146.0,,,2.0,30.0,1.0,1.0,allow,0,2
28102,51970.0,443.0,63530.0,443.0,17072.0,6138.0,10934.0,33.0,,18.0,15.0,allow,0,1
50743,,445.0,,0.0,,70.0,0.0,,0.0,1.0,0.0,drop,0,4
35596,35623.0,,1828.0,443.0,9685.0,2504.0,7181.0,26.0,153.0,11.0,15.0,allow,0,1
62482,52990.0,,9852.0,443.0,7093.0,2235.0,4858.0,39.0,111.0,,19.0,allow,0,2
12742,55555.0,53.0,26797.0,,,,,2.0,30.0,1.0,1.0,allow,0,4
6137,,443.0,14525.0,443.0,7389.0,,5265.0,26.0,,12.0,14.0,allow,0,3
35236,,53.0,55791.0,53.0,321.0,102.0,219.0,,30.0,1.0,1.0,allow,0,2
52432,,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,,,drop,0,4
18253,55942.0,53.0,15569.0,,197.0,102.0,,2.0,,1.0,,allow,0,4
49084,59592.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
29080,,37965.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
17811,57219.0,5223.0,28908.0,,9687.0,5105.0,4582.0,30.0,298.0,16.0,14.0,allow,0,1
65514,50270.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,drop,0,1
57967,,,0.0,0.0,66.0,66.0,0.0,1.0,,1.0,,deny,0,4
46721,56628.0,443.0,13354.0,,8240.0,3521.0,4719.0,,18.0,15.0,10.0,allow,0,2
4135,,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,,0.0,drop,0,3
54092,13262.0,53.0,,53.0,208.0,94.0,114.0,2.0,31.0,1.0,1.0,allow,0,1
15908,50609.0,2323.0,0.0,,60.0,60.0,0.0,1.0,0.0,,0.0,deny,0,2
27160,55002.0,443.0,46892.0,,6953.0,2447.0,4506.0,26.0,37.0,,,allow,0,3
29465,1934.0,53.0,51604.0,53.0,210.0,78.0,132.0,2.0,,1.0,,allow,0,2
51716,42798.0,26467.0,0.0,0.0,62.0,,0.0,1.0,,1.0,0.0,deny,0,2
8790,39380.0,49903.0,0.0,0.0,146.0,146.0,0.0,1.0,,1.0,0.0,deny,0,1
31366,30188.0,58770.0,26804.0,,14172.0,,8439.0,79.0,,37.0,42.0,allow,0,3
4803,52169.0,59681.0,,59681.0,66.0,66.0,0.0,1.0,5.0,1.0,0.0,allow,0,1
12525,52492.0,37965.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
47298,57281.0,53.0,14335.0,53.0,178.0,94.0,84.0,2.0,30.0,1.0,1.0,allow,0,0
21992,,53.0,55498.0,53.0,351.0,105.0,246.0,4.0,57.0,2.0,2.0,allow,0,1
24590,49678.0,80.0,44529.0,80.0,1977.0,921.0,,,15.0,5.0,,allow,0,3
6938,25384.0,443.0,25384.0,443.0,,696.0,2376.0,13.0,16.0,8.0,5.0,allow,0,1
21747,,22114.0,0.0,0.0,66.0,,0.0,1.0,0.0,1.0,,deny,0,3
5624,5223.0,14446.0,0.0,0.0,220.0,220.0,0.0,1.0,,,0.0,deny,0,2
4601,64077.0,20208.0,,,66.0,,0.0,2.0,8.0,,0.0,allow,0,4
47494,51221.0,57522.0,58823.0,57522.0,481.0,150.0,,,,,1.0,allow,0,4
3968,64149.0,53.0,17311.0,53.0,301.0,108.0,193.0,4.0,49.0,,,allow,0,2
65397,,2323.0,0.0,0.0,60.0,,0.0,1.0,0.0,1.0,0.0,deny,0,2
55060,,53.0,21374.0,53.0,,134.0,255.0,2.0,30.0,,,allow,0,4
59415,52085.0,445.0,,,66.0,,0.0,1.0,,,,drop,0,6
59003,51762.0,12747.0,44025.0,,70.0,70.0,0.0,,8.0,2.0,0.0,allow,0,2
65044,59374.0,51505.0,0.0,0.0,,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
2128,55219.0,53.0,51728.0,53.0,,94.0,87.0,2.0,32.0,1.0,1.0,allow,0,1
28271,,443.0,45626.0,443.0,9767.0,2606.0,7161.0,23.0,120.0,11.0,12.0,allow,0,1
13815,64581.0,53.0,,53.0,,,,2.0,,1.0,1.0,allow,0,5
60048,55946.0,,34803.0,443.0,9274.0,5282.0,3992.0,42.0,186.0,22.0,20.0,allow,0,1
40843,64817.0,53.0,59265.0,53.0,199.0,94.0,105.0,2.0,29.0,1.0,1.0,allow,0,0
51195,,53.0,,,334.0,226.0,108.0,3.0,29.0,2.0,,allow,0,4
55186,57669.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
42518,31995.0,61689.0,0.0,,146.0,146.0,0.0,1.0,0.0,,0.0,deny,0,2
54527,,445.0,0.0,,66.0,,0.0,,,1.0,,drop,0,6
38521,56743.0,53.0,62302.0,,209.0,,,2.0,31.0,,,allow,0,5
28534,,51050.0,0.0,0.0,,62.0,0.0,,0.0,,,deny,0,5
26920,,,0.0,,66.0,,0.0,1.0,0.0,1.0,,drop,0,5
31969,,53.0,,53.0,167.0,86.0,81.0,2.0,30.0,,,allow,0,4
62731,6881.0,1564.0,62594.0,1564.0,324.0,150.0,,2.0,1200.0,,1.0,allow,0,2
7706,58638.0,5900.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
4897,49437.0,53.0,23949.0,53.0,,102.0,,2.0,30.0,,1.0,allow,0,3
30114,,,13186.0,53.0,,,669.0,,31.0,,1.0,allow,0,6
31424,65052.0,53.0,39393.0,53.0,,94.0,,2.0,,1.0,1.0,allow,0,3
44464,56612.0,443.0,14658.0,443.0,,1140.0,,14.0,,9.0,5.0,allow,0,3
44689,60678.0,,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,2
63877,443.0,50755.0,0.0,0.0,,,0.0,,0.0,,0.0,deny,0,4
57743,,445.0,0.0,0.0,66.0,66.0,0.0,1.0,,,0.0,drop,0,3
44937,,443.0,,,130.0,70.0,60.0,2.0,15.0,1.0,,allow,0,4
58368,,54301.0,33615.0,54301.0,136.0,136.0,0.0,3.0,14.0,3.0,0.0,allow,0,1
41080,65415.0,443.0,,443.0,2494.0,1643.0,851.0,17.0,26.0,9.0,,allow,0,2
37233,54329.0,443.0,26217.0,,5850.0,1617.0,4233.0,,127.0,13.0,15.0,allow,0,2
60166,37566.0,443.0,23464.0,,,425.0,74.0,4.0,,3.0,1.0,allow,0,3
18495,,,0.0,,66.0,66.0,,,0.0,1.0,0.0,drop,0,5
29990,60032.0,445.0,0.0,0.0,,66.0,0.0,1.0,0.0,,0.0,drop,0,2
31522,443.0,60496.0,0.0,0.0,320.0,,0.0,1.0,0.0,1.0,0.0,deny,0,1
20167,2371.0,53.0,,53.0,164.0,86.0,78.0,2.0,31.0,1.0,1.0,allow,0,1
29720,,445.0,0.0,0.0,70.0,70.0,,1.0,,1.0,0.0,drop,0,3
16726,,8060.0,49115.0,8060.0,70.0,70.0,0.0,2.0,7.0,2.0,0.0,allow,0,1
49054,54660.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop,0,2
40969,50713.0,57470.0,0.0,0.0,,62.0,0.0,1.0,0.0,,0.0,deny,0,2
62273,50748.0,,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop,0,2
54081,61466.0,443.0,43127.0,443.0,6205.0,,5080.0,23.0,89.0,,,allow,0,3
26074,2598.0,23718.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,,deny,0,2
16831,63385.0,,0.0,0.0,66.0,,0.0,,,,0.0,drop,0,5
24079,65419.0,443.0,11559.0,443.0,,1643.0,851.0,17.0,,9.0,8.0,allow,0,2
47272,60033.0,,16938.0,443.0,2845.0,1765.0,1080.0,,142.0,8.0,7.0,allow,0,2
34813,52539.0,80.0,47321.0,80.0,1152.0,,440.0,,15.0,5.0,,allow,0,3
49204,,53.0,56718.0,53.0,178.0,94.0,84.0,2.0,30.0,1.0,1.0,allow,0,1
17091,63134.0,445.0,0.0,0.0,70.0,,0.0,1.0,,1.0,0.0,drop,0,2
26399,36369.0,51505.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny,0,1
10402,64850.0,,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
63192,50524.0,445.0,0.0,,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
8230,49586.0,,54181.0,443.0,5879.0,870.0,5009.0,18.0,,9.0,9.0,allow,0,2
45822,55079.0,443.0,57713.0,,,1187.0,5969.0,,16.0,10.0,10.0,allow,0,3
33401,58986.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
48786,49926.0,,49666.0,53.0,176.0,90.0,,2.0,,1.0,1.0,allow,0,3
48390,51830.0,32787.0,47434.0,,70.0,70.0,0.0,2.0,6.0,,0.0,allow,0,2
62992,51733.0,30688.0,48958.0,30688.0,70.0,70.0,0.0,2.0,8.0,2.0,,allow,0,1
60306,1811.0,35440.0,,0.0,62.0,62.0,0.0,1.0,0.0,1.0,,deny,0,2
12796,64049.0,1029.0,38472.0,1029.0,66.0,66.0,0.0,2.0,7.0,2.0,0.0,allow,0,0
63605,56597.0,53.0,9477.0,53.0,197.0,197.0,0.0,3.0,60.0,3.0,0.0,allow,0,0
4886,44062.0,443.0,52650.0,443.0,8998.0,1684.0,7314.0,,170.0,12.0,12.0,allow,0,1
22564,57479.0,56205.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,,0.0,deny,0,1
32128,59313.0,445.0,0.0,0.0,70.0,,0.0,,0.0,1.0,0.0,drop,0,2
54229,57096.0,53.0,50734.0,53.0,,94.0,83.0,2.0,29.0,1.0,,allow,0,2
58868,41999.0,80.0,10138.0,80.0,38137.0,,36217.0,51.0,,24.0,27.0,allow,0,2
54357,10006.0,64147.0,0.0,0.0,145.0,145.0,0.0,1.0,0.0,1.0,0.0,deny,0,0
24173,52489.0,53.0,54304.0,53.0,302.0,78.0,224.0,2.0,,1.0,1.0,allow,0,1
11705,49681.0,443.0,34762.0,,7383.0,2461.0,4922.0,18.0,,8.0,,allow,0,3
34138,63652.0,445.0,,0.0,70.0,,0.0,,0.0,1.0,,drop,0,4
19764,60906.0,443.0,,443.0,,,6168.0,45.0,47.0,,21.0,allow,0,4
29825,49786.0,53.0,64235.0,53.0,209.0,,99.0,,,,,allow,0,5
24861,,25174.0,0.0,0.0,146.0,146.0,,1.0,0.0,1.0,0.0,deny,0,2
2364,49475.0,7000.0,49475.0,7000.0,3546.0,2043.0,1503.0,16.0,15.0,9.0,7.0,allow,0,0
23703,40472.0,,17256.0,443.0,317215.0,285998.0,31217.0,436.0,982.0,,192.0,allow,0,2
37596,53218.0,56205.0,,0.0,66.0,66.0,,1.0,,,0.0,deny,0,4
7858,58638.0,,,0.0,,62.0,,,0.0,1.0,0.0,deny,0,5
63689,,443.0,,,169315.0,5255.0,164060.0,190.0,,66.0,,allow,0,5
1889,50614.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
27822,60443.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop,0,1
48452,35610.0,80.0,8611.0,80.0,1970.0,977.0,993.0,12.0,,7.0,5.0,allow,0,1
46695,,53.0,,53.0,177.0,94.0,83.0,2.0,30.0,1.0,1.0,allow,0,2
19655,55144.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,,deny,0,2
22863,5222.0,46866.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,deny,0,1
25441,56953.0,443.0,23008.0,443.0,66324.0,17448.0,48876.0,,,39.0,47.0,allow,0,2
17457,17415.0,25174.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny,0,1
52705,52784.0,443.0,37799.0,,16022.0,3217.0,12805.0,,,,,allow,0,5
27337,52830.0,22114.0,,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,2
1589,49837.0,53.0,3661.0,53.0,183.0,102.0,81.0,,30.0,1.0,,allow,0,2
47870,38031.0,80.0,38031.0,80.0,37629.0,3025.0,34604.0,,24.0,22.0,29.0,allow,0,1
42453,56425.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
59699,34466.0,443.0,,443.0,1402.0,910.0,492.0,11.0,360.0,6.0,5.0,allow,0,1
24318,49792.0,,0.0,0.0,70.0,70.0,0.0,,,1.0,0.0,drop,0,3
58093,49267.0,443.0,42451.0,443.0,19851.0,,4149.0,63.0,109.0,,29.0,allow,0,2
56887,53234.0,443.0,,443.0,1276.0,703.0,573.0,15.0,33.0,8.0,7.0,allow,0,1
61326,56056.0,,,0.0,,,0.0,1.0,0.0,1.0,0.0,drop,0,4
47904,,53.0,4769.0,53.0,166.0,86.0,,2.0,30.0,,1.0,allow,0,3
29973,60050.0,445.0,0.0,0.0,66.0,66.0,0.0,,,,0.0,drop,0,3
50111,59232.0,,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,2
17237,9227.0,443.0,31374.0,443.0,5146.0,,4186.0,17.0,25.0,9.0,8.0,allow,0,1
46063,56445.0,53.0,12217.0,53.0,711.0,,624.0,2.0,,1.0,1.0,allow,0,2
36119,58168.0,445.0,0.0,0.0,70.0,,0.0,,0.0,1.0,,drop,0,3
15711,,48817.0,0.0,,66.0,66.0,0.0,1.0,0.0,,,deny,0,4
29224,,44847.0,0.0,0.0,66.0,66.0,0.0,1.0,,1.0,0.0,deny,0,2
63417,,26467.0,0.0,0.0,146.0,146.0,,,0.0,1.0,0.0,deny,0,3
19508,,53.0,39602.0,53.0,173.0,94.0,79.0,2.0,30.0,1.0,1.0,allow,0,1
58649,52298.0,445.0,0.0,0.0,,66.0,,1.0,,1.0,0.0,drop,0,3
3473,43586.0,,62166.0,443.0,2328.0,1429.0,899.0,18.0,33.0,10.0,8.0,allow,0,1
52812,6666.0,2222.0,,0.0,60.0,60.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
54825,53810.0,443.0,43179.0,443.0,499.0,425.0,74.0,4.0,0.0,,1.0,allow,0,1
32733,49621.0,53.0,,53.0,501.0,,313.0,6.0,33.0,3.0,3.0,allow,0,2
51651,1024.0,57470.0,0.0,,62.0,,0.0,1.0,0.0,1.0,0.0,deny,0,2
22456,59949.0,,0.0,0.0,,66.0,0.0,1.0,0.0,1.0,,deny,0,3
24206,27005.0,,26856.0,27222.0,890.0,126.0,764.0,2.0,30.0,1.0,1.0,allow,0,1
44473,,27021.0,13743.0,27021.0,1616.0,126.0,1490.0,4.0,,2.0,2.0,allow,0,2
59979,7665.0,80.0,7665.0,80.0,110567.0,7016.0,103551.0,135.0,46.0,,,allow,0,2
58019,,443.0,17087.0,,16227.0,,14190.0,40.0,109.0,19.0,21.0,allow,0,3
29917,59841.0,445.0,0.0,0.0,70.0,,,1.0,,1.0,0.0,drop,0,3
27423,49288.0,,26857.0,443.0,7332.0,,4425.0,50.0,122.0,22.0,28.0,allow,0,2
61808,52175.0,,,443.0,,20303.0,486605.0,548.0,25.0,204.0,,allow,0,4
57378,,,0.0,,66.0,66.0,0.0,1.0,,,,deny,0,6
45672,56956.0,53.0,28771.0,53.0,182.0,93.0,89.0,2.0,,1.0,1.0,allow,0,1
17380,14614.0,25174.0,,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,2
39839,57554.0,445.0,0.0,0.0,66.0,66.0,,1.0,,1.0,,drop,0,3
34292,38612.0,443.0,,443.0,20651533.0,655694.0,19995839.0,24885.0,362.0,,16139.0,allow,0,2
27110,64561.0,,,53.0,270.0,94.0,,2.0,30.0,1.0,,allow,0,4
14104,51401.0,443.0,,443.0,6537.0,3702.0,2835.0,34.0,170.0,17.0,17.0,allow,0,1
14968,5790.0,43890.0,0.0,0.0,62.0,,0.0,,0.0,,0.0,deny,0,3
20746,,,0.0,0.0,66.0,,0.0,,0.0,1.0,0.0,deny,0,4
52984,,64147.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
17392,50620.0,50584.0,0.0,0.0,,66.0,0.0,1.0,0.0,,0.0,deny,0,2
31814,51111.0,80.0,,80.0,366.0,240.0,126.0,7.0,21.0,5.0,,allow,0,2
47070,55420.0,445.0,0.0,0.0,66.0,66.0,0.0,,0.0,1.0,0.0,drop,0,1
19591,,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
9167,8194.0,21247.0,0.0,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,1
49769,49690.0,50265.0,0.0,,62.0,62.0,0.0,1.0,0.0,1.0,,deny,0,2
18481,,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
65039,,,0.0,0.0,78.0,78.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
29841,64064.0,53.0,52675.0,53.0,257.0,94.0,,2.0,30.0,1.0,1.0,allow,0,1
9754,9442.0,443.0,,443.0,,,5323.0,,25.0,9.0,8.0,allow,0,4
14690,56672.0,53.0,64193.0,,177.0,,,2.0,,,1.0,allow,0,5
28047,60376.0,,0.0,0.0,,70.0,0.0,1.0,0.0,1.0,,drop,0,3
36678,50476.0,80.0,50476.0,80.0,28872.0,5086.0,23786.0,50.0,24.0,24.0,26.0,allow,0,0
44330,11030.0,37965.0,,0.0,62.0,62.0,0.0,1.0,0.0,,0.0,deny,0,2
46411,44208.0,26467.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny,0,1
867,52645.0,6881.0,,6881.0,841.0,535.0,306.0,10.0,14.0,5.0,5.0,allow,0,1
12100,65065.0,53.0,49362.0,53.0,754.0,94.0,,2.0,31.0,1.0,1.0,allow,0,1
18553,,48983.0,0.0,0.0,159.0,159.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
41161,55733.0,,46441.0,53.0,463.0,128.0,335.0,,41.0,2.0,2.0,allow,0,2
48986,64347.0,,32269.0,53.0,193.0,102.0,,2.0,30.0,1.0,,allow,0,3
61153,49268.0,443.0,60948.0,443.0,77368.0,,67494.0,139.0,100.0,65.0,,allow,0,2
8516,65499.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,1
15434,64708.0,53.0,37304.0,53.0,437.0,89.0,348.0,4.0,48.0,2.0,2.0,allow,0,0
50806,56944.0,,48541.0,80.0,214.0,140.0,74.0,,30.0,3.0,1.0,allow,0,2
10879,53090.0,,0.0,0.0,70.0,70.0,,1.0,0.0,1.0,0.0,drop,0,2
26725,55727.0,53.0,2459.0,53.0,195.0,102.0,93.0,2.0,,1.0,1.0,allow,0,1
64382,,,43936.0,,82011.0,2937.0,,91.0,358.0,,57.0,allow,0,5
997,,445.0,0.0,,70.0,70.0,,1.0,,,0.0,drop,0,5
57242,52678.0,445.0,0.0,,66.0,66.0,0.0,1.0,0.0,,0.0,drop,0,2
10479,64958.0,445.0,0.0,0.0,,66.0,0.0,1.0,,1.0,0.0,drop,0,2
32960,64815.0,,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,0.0,deny,0,2
56040,36405.0,53.0,36515.0,,199.0,,105.0,2.0,30.0,1.0,1.0,allow,0,2
20354,,48817.0,0.0,0.0,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
8522,47612.0,5228.0,36863.0,,2880.0,1648.0,1232.0,22.0,3602.0,10.0,12.0,allow,0,1
62404,50722.0,445.0,0.0,0.0,70.0,,0.0,1.0,0.0,1.0,0.0,drop,0,1
51391,53853.0,445.0,,0.0,,,0.0,1.0,0.0,1.0,0.0,drop,0,3
43298,53711.0,,6435.0,80.0,2391.0,532.0,,11.0,,6.0,,allow,0,4
23738,,53.0,24270.0,53.0,,99.0,726.0,2.0,30.0,1.0,1.0,allow,0,2
7338,58638.0,5900.0,0.0,0.0,62.0,,0.0,1.0,0.0,1.0,,deny,0,2
42494,61316.0,445.0,0.0,0.0,,,0.0,1.0,0.0,1.0,0.0,drop,0,2
56757,52730.0,445.0,0.0,,66.0,66.0,0.0,1.0,0.0,,0.0,drop,0,2
30156,59991.0,,0.0,,,66.0,0.0,,0.0,1.0,0.0,drop,0,4
40737,58131.0,15503.0,,0.0,146.0,146.0,0.0,,0.0,1.0,0.0,deny,0,2
41507,38502.0,443.0,34798.0,443.0,2378.0,1126.0,,14.0,,7.0,7.0,allow,0,2
14329,9287.0,443.0,31377.0,443.0,5539.0,1486.0,4053.0,21.0,23.0,11.0,10.0,allow,0,0
48623,48692.0,57470.0,0.0,0.0,62.0,62.0,,,0.0,,0.0,deny,0,3
42157,56505.0,445.0,,,70.0,70.0,0.0,1.0,,1.0,0.0,drop,0,3
42862,48283.0,42873.0,0.0,0.0,,66.0,0.0,,0.0,1.0,0.0,deny,0,2
37664,55447.0,53.0,15473.0,53.0,,108.0,1341.0,4.0,,2.0,2.0,allow,0,2
33266,64384.0,53.0,2219.0,,333.0,94.0,239.0,2.0,,,1.0,allow,0,3
19715,62746.0,445.0,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,drop,0,0
6542,,443.0,25913.0,443.0,6318.0,2030.0,4288.0,25.0,270.0,12.0,13.0,allow,0,1
28232,60572.0,80.0,35245.0,,556.0,280.0,,9.0,28.0,5.0,4.0,allow,0,2
33176,60297.0,53.0,6955.0,53.0,227.0,86.0,141.0,,,1.0,1.0,allow,0,2
37252,,53.0,16907.0,,184.0,94.0,,2.0,30.0,1.0,,allow,0,4
41043,49765.0,,44439.0,443.0,,2337.0,,34.0,,,18.0,allow,0,5
63188,19367.0,35440.0,,0.0,146.0,146.0,0.0,1.0,0.0,1.0,,deny,0,2
30485,45682.0,25604.0,0.0,0.0,62.0,62.0,0.0,,0.0,,0.0,deny,0,2
22364,44097.0,80.0,,80.0,,2792.0,33360.0,55.0,,,,allow,0,5
47303,50067.0,53.0,31624.0,53.0,177.0,94.0,83.0,2.0,,1.0,1.0,allow,0,1
50848,27005.0,27018.0,60808.0,27018.0,881.0,126.0,,,31.0,,1.0,allow,0,3
10980,54542.0,,0.0,0.0,66.0,66.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
10917,6881.0,6881.0,,0.0,62.0,62.0,,1.0,0.0,1.0,0.0,deny,0,2
55028,,,31352.0,53.0,,102.0,,,,1.0,1.0,allow,0,6
10102,64733.0,35440.0,0.0,0.0,62.0,62.0,,,0.0,,0.0,deny,0,3
9292,55588.0,53.0,,,168.0,86.0,82.0,2.0,34.0,1.0,1.0,allow,0,2
37764,56718.0,80.0,40668.0,80.0,,703.0,759.0,8.0,15.0,5.0,,allow,0,2
51211,41472.0,443.0,2469.0,443.0,4500.0,,1731.0,29.0,80.0,14.0,,allow,0,2
53319,53209.0,445.0,,0.0,70.0,,0.0,,0.0,1.0,0.0,drop,0,3
27561,55029.0,443.0,11495.0,443.0,7682.0,,4484.0,27.0,17.0,16.0,11.0,allow,0,1
60169,,,0.0,,,66.0,0.0,1.0,,1.0,0.0,deny,0,5
3737,0.0,0.0,0.0,0.0,,64.0,70.0,,0.0,1.0,1.0,allow,0,2
26926,56386.0,50584.0,0.0,,62.0,62.0,0.0,1.0,0.0,,0.0,deny,0,2
5416,59068.0,49813.0,0.0,0.0,74.0,,0.0,1.0,0.0,1.0,0.0,deny,0,1
3699,23353.0,25174.0,,,62.0,62.0,0.0,1.0,0.0,1.0,0.0,deny,0,2
51649,54130.0,53.0,45665.0,53.0,168.0,78.0,,2.0,30.0,,1.0,allow,0,2
10920,53061.0,445.0,0.0,0.0,70.0,70.0,0.0,1.0,0.0,1.0,,drop,0,1
44843,,443.0,37855.0,443.0,18591.0,5839.0,12752.0,78.0,18.0,44.0,,allow,0,2
9935,58863.0,,30901.0,443.0,4546411.0,95150.0,,4312.0,,1197.0,3115.0,allow,0,3
4002,55026.0,53.0,,53.0,164.0,86.0,,2.0,,1.0,,allow,0,4
13868,52120.0,42751.0,65345.0,42751.0,70.0,,0.0,,8.0,2.0,0.0,allow,0,2
25657,48817.0,,48817.0,25636.0,481.0,150.0,331.0,,1200.0,1.0,1.0,allow,0,2
33610,51915.0,443.0,2041.0,443.0,362.0,180.0,,,28.0,4.0,3.0,allow,0,2
48215,,53.0,,,186.0,,,2.0,,,1.0,allow,0,7
39602,50990.0,443.0,,,6090.0,,3462.0,21.0,24.0,11.0,,allow,0,4
56481,39047.0,443.0,36034.0,,10831.0,1381.0,9450.0,,19.0,12.0,10.0,allow,0,2
50501,52064.0,80.0,49794.0,,2125.0,709.0,1416.0,11.0,16.0,5.0,6.0,allow,0,1
59354,64843.0,443.0,36183.0,443.0,13583.0,4157.0,9426.0,,120.0,,15.0,allow,0,2
54272,49509.0,53.0,,53.0,339.0,,229.0,2.0,30.0,1.0,1.0,allow,0,2
14206,,443.0,54151.0,443.0,932130.0,36511.0,,1142.0,167.0,,677.0,allow,0,3
31033,0.0,0.0,0.0,0.0,480.0,,236.0,,,,,allow,0,5
56526,65246.0,53.0,37552.0,53.0,183.0,94.0,89.0,2.0,30.0,1.0,1.0,allow,0,0
9900,46525.0,53.0,46525.0,53.0,404.0,259.0,145.0,,32.0,2.0,1.0,allow,0,1
1307,55404.0,,,0.0,70.0,70.0,0.0,1.0,0.0,1.0,0.0,drop,0,2
54478,49855.0,80.0,46269.0,80.0,41720.0,,35152.0,47.0,89.0,17.0,30.0,allow,0,1
13742,53907.0,45622.0,50876.0,45622.0,70.0,70.0,0.0,2.0,7.0,2.0,0.0,allow,0,0
929,,,21846.0,53.0,,98.0,149.0,2.0,33.0,1.0,,allow,0,4
43180,49325.0,41615.0,0.0,,157.0,157.0,0.0,1.0,0.0,1.0,0.0,deny,0,1
19765,61356.0,53.0,61356.0,53.0,235.0,90.0,145.0,2.0,32.0,1.0,1.0,allow,0,0
59208,43103.0,443.0,,443.0,3149.0,1899.0,1250.0,19.0,,9.0,10.0,allow,0,2
34078,37569.0,443.0,,443.0,214.0,140.0,74.0,4.0,,3.0,,allow,0,3
25681,49212.0,38306.0,32120.0,38306.0,70.0,70.0,0.0,2.0,8.0,2.0,0.0,allow,0,0
